user_id,products,reviews
11865960,882,403
11891931,1178,114
12153661,586,106
12381940,1825,157
13421919,874,135
13909468,645,305
14193696,321,102
14276474,1405,114
841400,253,226
1018719,423,104
4431005,257,115
4893908,281,103
5160346,929,109
5242025,963,105
5250679,633,153
5275271,853,105
5462978,336,174
6073103,250,143
6371662,2580,157
6639989,818,120
7661774,211,118
8087376,181,110
8219999,289,213
8279547,685,120
8919216,2465,178
9784822,2045,115
10100995,639,130
10681750,1122,561
12508019,587,216
13635873,302,116
3248562,170,138
12184235,695,149
853483,602,507
4427756,360,172
7729264,1570,106
8556430,1594,167
11203900,332,106
11301053,1441,124
11383965,1707,124
11590271,1085,288
11966262,679,121
12010306,430,115
12106277,1513,188
12186666,307,108
12206635,1924,328
13654564,818,114
732028,9315,217
760258,1207,122
1103841,1173,107
1920502,292,110
2920315,388,114
3107653,671,105
3227095,296,109
3428476,350,125
4382023,416,188
4464167,411,109
4761989,5130,390
4780076,344,147
5535273,410,129
5549434,4026,118
6102192,353,171
7337690,1229,273
7348315,334,146
7499519,330,155
7517426,1326,237
8398157,474,122
8557163,492,148
9294827,288,215
9409082,286,101
9440659,563,152
9707839,1112,109
10806466,633,188
12241259,1028,110
13021105,533,193
9349175,530,121
748899,2103,1224
5248033,1222,106
5710254,546,145
8383670,4222,155
9118843,1031,175
10101189,1374,110
10283939,590,131
10416126,1155,131
11264712,489,171
11302562,1478,209
11538031,912,153
11580596,2163,265
11749839,347,173
11998536,580,290
12027584,641,147
12202612,904,118
12564757,237,105
12727477,277,121
13626253,201,126
14095813,769,141
484520,515,168
1048115,2661,107
1361846,674,266
2367076,2148,423
2662790,113,134
2983188,1110,106
3109482,23,260
3324623,1201,336
3633891,2591,330
4181234,414,106
4447142,756,100
4689637,607,130
4743247,481,111
4889330,1526,148
5060523,350,235
5157631,2419,625
5163201,1081,111
5333454,610,137
5873074,189,125
7198713,192,107
7545347,239,117
7975923,631,131
8096178,531,112
8529555,633,120
9277925,351,145
12610974,169,141
13036973,373,209
13434468,1897,148
11474690,2597,139
12955416,1998,1065
8017646,1669,183
8461074,907,127
8659218,966,147
10142625,1428,110
10478645,840,100
11449550,1899,116
11468064,858,178
11680288,603,293
12010344,1107,110
12154440,1034,126
13640636,372,126
13868691,4121,155
13976808,618,104
14010358,4358,147
1028702,3018,397
2444642,538,114
3964862,5276,222
4240625,296,131
4421154,663,293
4456614,365,130
4562209,679,165
4891149,435,120
5059407,2598,314
5154285,1337,133
5272373,988,143
5605715,705,129
5641807,249,103
5788596,283,101
6034166,543,518
6529777,310,117
6915849,360,154
7112323,467,116
7686297,336,212
7765452,699,211
8865664,1767,879
8927839,454,121
9471579,550,121
10041389,522,137
10884529,515,104
12267007,3237,173
13086492,454,105
13787757,1898,125
1415841,172,128
11310370,575,105
12018886,808,101
5766691,1298,140
7597696,2529,141
8396469,380,148
8431780,180,121
9181323,830,111
9287393,1626,306
10383001,752,128
10760425,491,120
10852475,398,120
11122047,3344,134
11368324,1468,101
11553593,1919,3392
11615291,686,111
11877072,458,208
12165974,388,118
12218732,833,303
12596877,413,102
12672311,1855,206
13987001,464,256
13995472,372,181
330605,160,116
2081645,278,117
2503918,691,332
2658725,1157,114
4426327,2858,168
4467561,714,222
4907651,1816,159
4915278,3296,295
4991136,669,153
5397639,160,112
5600074,469,220
5654266,1742,377
5698477,153,124
5723345,1843,103
6212912,519,114
6300602,532,114
8185765,257,122
8205019,321,101
8756973,420,175
9346884,571,126
9788759,518,125
12241492,181,112
690944,2173,160
7430619,926,121
8818925,6528,149
9421136,846,131
9578659,496,170
9579662,1330,132
11161439,1935,144
11179938,1080,415
11188756,814,100
11258510,886,140
11449784,455,110
11718647,385,123
11803707,334,119
11990918,212,102
13922700,609,145
518376,427,187
630378,356,193
755927,494,159
1498579,812,169
1602185,1094,100
3502950,1188,131
4255350,714,152
4374169,879,120
4482862,649,145
5055497,2218,711
5258752,259,128
5525088,2670,100
6475089,778,109
6530247,793,136
6550181,745,138
8215364,1544,230
8643820,575,123
9773131,10430,160
10361195,683,105
11099297,447,158
12963905,3447,101
13125357,815,112
25966,1722,390
76208,349,105
10201285,1287,115
11873597,1963,570
12991813,1377,186
14165815,2627,186
3657695,516,116
5413234,454,162
6977948,1014,117
8266132,1777,119
8322453,9532,113
8917776,481,103
9144094,2021,136
10326289,1211,213
10536545,422,281
10574169,1109,216
11478913,5212,111
11954936,805,121
12103982,781,240
12344725,2355,142
12385964,550,168
13238191,1302,156
13358138,1668,106
13866950,849,184
14218358,3552,142
346285,972,112
2051370,645,151
3008420,313,122
4237088,560,106
4408713,217,175
4598907,2078,192
4868093,884,123
5379953,328,114
6654838,452,126
7148662,670,141
7200727,366,153
7289366,239,146
7607175,413,102
7850291,268,195
8239468,1282,109
9096407,4676,127
10727287,636,224
10793563,390,132
93305,409,141
2027102,1735,238
10941066,3128,264
12444420,3649,140
1081439,1827,111
5458051,491,140
6134212,1364,345
6257928,405,159
6596947,1550,153
6853028,454,230
7331379,1358,108
8368634,312,263
8942446,411,104
9072299,2030,126
10423951,594,115
11249641,451,171
11319506,5385,109
11484944,1154,125
11562636,845,131
11601273,2156,627
11651356,1696,138
11672684,1616,123
11681974,329,103
11685731,4680,212
11755320,3328,116
11822048,2809,147
12153868,254,102
13801466,533,153
13905594,476,119
14251621,1209,192
644130,7693,102
679297,1276,134
1300264,535,144
1344244,599,119
1553573,1296,193
2190964,980,232
3547967,332,108
5727907,956,381
6400485,1640,129
7194497,1300,142
7305375,168,115
7886384,2713,102
8495700,1033,166
8698893,402,126
9082159,342,153
9819165,140,182
10253469,1312,103
13403530,158,125
864211,335,128
2041672,488,209
11200267,786,111
13450855,1888,224
7441584,762,194
10240944,3775,222
10904120,552,150
11005162,1254,106
11358694,1954,159
11364701,1079,142
241405,394,147
479547,738,127
1973381,1534,101
2615291,635,197
4121113,1262,200
4196232,909,121
4860958,541,306
5476384,432,112
5721372,2204,278
6474237,2563,140
6519442,1893,116
6744799,884,395
7472228,222,109
7643612,390,125
8390851,539,175
8626371,975,119
8723629,1262,118
8752568,1266,138
8808883,4745,150
9538016,975,100
10754622,810,111
14191536,346,108
1382456,1674,119
9975734,5187,230
435106,833,168
1801076,3395,229
8093776,498,140
8094092,934,117
8467373,1957,471
9844335,891,177
10729908,203,118
10838429,1757,332
11204981,608,119
11212927,3462,146
11368186,2237,224
11373838,1134,170
11714184,248,108
11892559,1081,319
11897847,678,146
12024689,704,257
12142695,2840,110
12194565,2535,117
13225578,857,182
58034,380,118
4324229,1295,308
5529498,197,132
5545257,907,105
6156829,244,117
6332435,549,153
6916391,496,126
7346931,15466,163
7701961,856,177
7707688,1408,107
9169918,603,106
9380664,1957,107
9660798,251,104
13629066,274,200
2881,464,183
2051105,205,178
13953138,2157,135
13510272,308,110
6818800,920,152
7071151,1513,196
7111469,197,114
8980727,1574,141
9019109,528,121
10116235,770,231
10699206,344,133
11014022,1206,104
11542969,711,226
11578965,2270,108
11678848,405,155
11681010,1646,1436
11706303,377,110
11864384,3260,274
12270039,503,116
491672,4531,821
651417,661,132
1278316,5505,152
3480330,1406,108
6370545,604,390
6560756,485,101
6898643,407,108
7175796,470,120
7977620,2357,947
8471103,361,151
8867837,1227,183
9103697,428,339
9475606,89,124
12848994,2035,136
1186211,106,100
3772875,339,100
449933,11999,138
1774923,353,123
5156015,285,124
8411369,15955,193
8767979,2000,152
9494761,923,103
10610407,5233,126
11262348,2200,204
11401911,551,189
11537061,1139,145
11567900,466,103
12497468,891,519
12560766,551,128
14214108,953,467
2350573,767,478
3100138,711,112
4126581,283,115
4161334,1310,166
4758970,1114,940
4771534,203,213
4925387,1009,239
5381971,881,120
5861440,307,102
7106975,753,104
7322407,2022,106
7469539,1650,115
8932875,459,179
9445771,349,149
9976068,169,116
10846767,294,109
12428787,184,138
12676544,1127,104
13563596,1211,168
13637326,206,113
1223886,555,102
11818129,292,144
888500,3157,100
1028985,5058,287
7026760,742,141
7091222,525,240
7727203,2049,305
10918505,3661,120
11493954,723,303
11495308,694,120
11499253,3132,157
11559054,788,126
11660456,1236,225
11999314,584,255
12085236,2505,101
12682627,2236,108
12795546,5875,185
1017121,611,201
1178317,3976,183
1234168,3159,118
2537322,968,115
3066857,449,191
3207554,1065,193
3221248,430,139
3293535,1675,320
4017085,865,101
4693951,555,176
5048411,554,121
5184187,893,541
5446717,858,259
5515379,94,114
5541919,569,106
5575997,1277,144
6247284,1390,104
6929805,598,100
7227828,335,168
8156375,1027,273
9304077,428,288
10928851,336,146
323886,316,117
11535526,1080,171
6796057,470,132
8409875,399,163
8633150,588,126
9433632,416,130
11082203,643,109
11522011,5155,245
11817358,1722,109
11854284,418,129
12186806,320,224
12231058,911,144
13022440,1141,134
13847594,675,141
14165789,282,112
1169648,425,113
1191439,802,106
1634903,541,121
1884388,335,184
2533799,828,480
4421698,377,127
5511555,175,106
5637485,1716,583
5847612,617,105
6143554,17046,396
6555227,164,110
6871647,342,104
7456439,419,103
7679660,356,104
7875837,77,179
8466276,2464,164
8945921,135,126
9209342,980,132
9659224,3574,373
9963805,643,244
10333767,289,108
10359418,348,176
10626450,443,125
12787596,280,114
12830341,1220,116
14058852,321,164
11476670,963,204
5897913,1610,131
7295167,871,141
7952012,470,140
9029886,338,299
9160369,4688,121
9338727,451,130
10270036,643,213
10318167,1954,294
10479591,631,124
11249534,421,154
11303923,2781,100
11387301,177,110
11739313,637,146
11823690,1344,101
11849545,1405,141
11859467,559,132
12174212,793,149
13329479,386,117
140936,473,143
405588,313,108
811840,2782,269
1223114,2086,202
1372750,377,165
1808740,377,212
3755809,595,193
4244017,3178,263
4309422,1624,153
4591253,583,194
4678932,1151,100
5268546,285,102
5727019,239,101
6202481,729,106
6524774,498,131
6615626,204,123
7065455,915,129
7446526,250,163
7542247,155,130
7835691,428,102
7957942,519,147
8152722,263,113
8177238,344,108
8437117,1781,220
8789100,343,476
9544782,1090,116
9782996,824,295
9919442,571,739
10177627,271,105
10353999,661,126
13243473,1038,618
999354,309,138
11249860,809,102
541720,3082,198
5999201,2181,405
6506875,17342,156
6629628,205,120
9676952,838,150
10115719,703,294
11265099,3608,290
11393365,3579,105
11397610,4788,469
12079839,297,116
12158603,221,115
12750792,291,148
190503,657,203
3782920,1867,102
5112750,965,169
5198031,892,174
5491487,842,133
6013662,744,267
6118363,192,162
6471748,1593,375
6500197,236,118
6609794,296,115
6694645,1890,109
6826827,1554,263
7172823,370,172
7705410,378,128
7858713,774,326
7872150,130,135
8092938,284,113
11961230,1236,218
3217733,1383,236
9268011,1073,273
11448055,883,113
11883055,285,107
4544222,2001,102
4784102,4634,307
5520851,705,120
6310628,3724,121
6662034,318,104
7378551,759,237
8182557,1489,124
8228680,952,106
9003363,7783,156
9335078,1965,153
9761504,880,115
11236093,825,100
11302048,305,163
11476275,217,156
11749768,1399,108
11855871,943,145
11896096,432,137
11958201,1500,170
11978365,297,182
13074308,481,181
13392386,2369,112
13625902,2920,150
13945110,1146,142
2845559,152,107
3401434,1046,397
3794158,1605,201
3999983,1049,100
4487985,959,185
4536571,787,119
4583087,1046,185
5544378,747,137
5623236,157,101
5712237,1139,119
5834213,880,123
6057436,609,111
6267960,1064,107
8656797,668,109
8685491,166,112
10316208,163,103
10654493,595,157
12262181,496,102
1162426,422,135
6425073,444,103
7387484,960,176
7867956,963,174
10019793,1922,141
10171670,3046,588
11153631,447,147
11199695,704,123
11349184,706,194
11446262,1018,227
11934310,513,100
12486547,1788,547
13884436,414,169
53602,246,170
1027698,1013,103
1053157,4090,184
2847646,473,109
3442916,276,183
3781191,551,119
3989625,717,113
4738104,744,126
5186110,2324,104
5239663,3152,242
5271120,770,150
5537702,1366,190
5786035,194,104
6242766,265,105
7081582,1712,103
7233488,168,119
7731952,2002,223
8295482,629,132
8559560,251,107
12852692,310,190
13962074,613,195
223188,2012,101
518193,12304,101
1712535,416,149
62764,1230,373
5760502,2651,624
6868582,1891,196
8878293,794,117
8949766,1055,339
11114405,626,186
11387994,823,419
11513946,184,118
11806197,354,106
12091559,883,165
12132832,825,114
12671492,425,113
13166544,450,157
13928701,430,265
14007652,784,364
14015094,1547,184
14026292,552,116
2554452,701,204
3509489,818,115
4362246,362,118
4760098,587,285
5268576,308,156
5442455,1157,265
5988430,1060,120
6196099,2193,175
6391882,424,122
6426434,1353,409
6448382,179,118
6557468,2378,183
6906252,687,277
7017477,357,137
7202389,508,145
7547246,380,125
7782940,396,127
9481585,418,101
9562828,818,131
10665233,432,107
10722203,516,114
10921143,188,100
410593,412,213
8431309,355,130
11387962,257,106
803901,880,113
8504791,321,186
11011987,1558,121
11177405,3786,149
11977690,2018,114
11980793,812,129
12050217,612,297
12373537,7214,322
12960728,245,103
13905713,1119,120
241163,765,135
2088299,1046,107
2566408,559,136
2811438,660,178
3125236,396,101
3264866,5246,209
4276461,349,239
4301579,1806,447
4417392,1011,407
5208048,1122,272
5306968,524,200
5360413,525,159
5569960,241,130
5713326,599,123
5742004,309,144
6079035,641,110
6167349,993,116
6270839,500,155
6513272,1713,114
6588052,2959,193
7282673,455,288
7321721,228,133
8491500,850,164
8528345,456,132
8567998,1822,273
10128609,709,221
10278559,179,121
10936448,1472,111
12244359,933,162
12604829,168,112
13009002,393,117
160332,282,106
1738811,288,742
13788046,629,194
4407980,1061,207
12051864,977,143
4685922,4120,179
7045938,1179,106
7621260,612,102
8667393,836,236
8989020,605,279
9548454,317,120
11474999,2569,173
11509107,440,112
11549872,3330,112
11805154,389,179
11857223,4546,159
11930121,4006,650
12192588,555,132
12393135,2068,141
12423215,316,105
12835510,1117,145
13082293,2723,113
13377265,454,118
13914703,250,102
14157550,927,100
3169389,1822,208
3593173,265,117
4927132,352,141
5062289,340,120
5115202,9461,165
5777846,866,101
6108615,1103,121
6139928,305,200
6237371,409,115
6340145,415,108
8353345,942,155
9009083,197,101
9067593,1247,124
9392170,513,134
9547172,298,857
9582766,282,123
10419623,630,113
1987937,155,103
11193611,3636,108
11281061,646,102
11811750,335,132
5512288,3364,311
5527180,551,247
7861617,730,105
9180500,252,140
9991064,428,250
11278168,845,102
11393302,769,379
11504609,2050,137
11675353,181,134
11728093,1245,109
11953717,3913,328
11991291,1698,198
12016444,290,101
12250409,873,111
12264495,1351,110
12365036,1745,120
12458958,679,110
13371717,375,105
830419,515,246
1098629,368,111
2581171,796,143
4263067,212,129
4727394,2050,107
4998281,621,192
5112758,1226,4152
5118963,171,119
5227665,565,103
5237299,1292,112
5820996,740,144
5847522,455,105
6594404,1685,151
6695057,813,106
7314330,213,109
7376354,328,140
7392082,125,112
10658352,403,103
13512362,761,116
772512,1061,107
4420502,1637,210
4673908,533,116
6225470,432,130
8408093,1115,260
8418098,1552,104
8470984,10396,109
11202888,593,176
11209206,12325,586
11441822,15500,637
11587025,683,105
11777383,2612,303
11892508,1526,139
12204302,526,102
12249454,2404,443
14053070,5197,124
833707,361,130
2035172,382,124
2051177,1240,113
3529563,484,124
3860503,396,152
4219773,1008,459
4438422,702,307
4461657,895,103
5550098,229,128
5668796,450,151
6178557,202,147
6614363,255,103
6648066,1140,120
6657105,3285,1852
6907571,468,132
7345151,666,334
7904304,273,127
8076177,527,121
8453903,271,117
8715545,434,297
9458918,422,157
9554581,1792,118
9948347,1110,181
10008145,912,501
229669,273,101
346234,616,343
6814205,3353,115
322391,259,199
6235528,1305,169
7407347,677,181
8555949,1195,166
8662425,1416,232
9499180,931,147
11293512,346,183
11576098,2983,112
11620329,853,102
11715800,1360,112
11735183,1057,106
11917532,4010,100
12006897,405,251
12047540,718,175
12709126,1131,122
13242403,847,126
13411562,1190,182
13958476,7566,171
13980324,264,103
14038231,307,128
422993,1431,1022
1187692,1323,267
1988901,642,410
2279429,551,145
2735893,882,564
2961303,2798,125
4115664,468,129
4310719,463,328
4381010,207,107
5290189,2957,180
5483074,5611,117
6042231,422,116
6464445,468,135
6587076,1872,112
6794561,293,102
6865376,5192,997
7516695,421,125
7657005,6133,328
7777958,352,102
8502086,1462,427
9144003,427,153
9186824,901,107
9759669,1491,106
10397769,239,185
12677825,314,108
12945954,174,100
13436119,317,271
3839038,1482,346
4110689,12852,339
6431373,2010,399
7521264,1625,114
8134148,2848,185
8677699,1482,166
11214240,1886,151
11349715,698,255
11455875,586,104
11688923,386,259
11857485,3756,377
12019405,525,105
12031432,270,122
12182587,1093,152
13638780,1053,179
115294,1389,162
768532,819,229
1409239,2661,123
1638935,155,186
2630661,433,130
2935105,668,178
4093725,267,126
4265695,5733,182
4332120,497,346
5227896,421,151
5406566,226,117
5647774,2932,111
7037016,973,131
7506274,4415,155
7764301,381,158
7975233,970,139
8764749,728,129
9511556,208,103
12463171,707,271
12571726,2654,548
12852511,196,147
12978519,131,103
1875896,381,122
2961735,386,109
6285467,438,121
7225839,564,102
7400786,372,129
8453915,598,203
9303758,4850,105
9397622,2676,147
11185141,610,101
11464429,1898,115
11605079,1940,267
11665267,480,126
11686882,1325,126
11709850,343,239
11722007,1390,211
11885549,1147,163
11899218,788,363
11994246,3725,534
12204829,519,107
12205088,552,113
13345671,745,191
13361061,1855,155
13845856,631,272
855252,677,110
1000333,2947,192
2573206,1859,164
2707597,1685,145
2820315,1826,415
4040752,2921,102
4555872,1160,198
5026587,1697,183
5214392,758,531
5746729,659,148
6410443,412,124
7875818,1794,190
8564390,510,124
8879335,345,101
8980619,3209,163
9019967,342,107
9116200,181,123
9278416,349,102
9883324,1751,100
10255828,10719,386
10830027,1374,557
11009760,630,1300
567258,142,108
11498657,917,182
8118190,653,154
8422073,1105,107
10196386,801,110
10234145,693,141
11300217,769,635
11313540,1970,714
11558067,679,199
13771331,4640,390
14069154,447,248
75089,440,115
455512,2108,237
1034782,1960,483
2150258,313,110
2389381,910,117
2409066,1241,109
3039344,2821,327
3559849,851,187
4935073,591,123
5243617,735,117
5310129,322,100
5473449,1543,105
5776843,2991,125
5800982,247,102
6087651,139,187
7046848,479,218
7518859,141,101
7545255,172,113
8931947,280,155
9168497,4577,132
9546447,148,100
10179202,844,160
12946268,130,279
13359727,208,119
753237,155,133
7527705,1341,214
8123895,1774,487
8468344,2032,144
8749561,3341,257
10247678,1417,649
10581324,454,154
11170262,343,114
11188746,2112,103
11270522,670,299
11302159,1609,120
11425717,744,169
11669896,167,148
11713005,1509,204
11771289,167,127
11805105,555,109
12215801,627,100
13179529,3025,177
13334517,2596,118
13843233,579,114
14241929,608,158
153059,1410,190
662985,1548,127
1474283,2191,145
2907623,727,124
4062748,1300,140
4711573,236,104
5079723,471,372
5194498,603,120
5325127,407,147
5526439,417,116
5826766,2275,120
5969324,236,101
6167049,1454,104
6280694,1090,106
6556540,1060,108
6591537,2230,307
6653467,200,107
7116621,3417,127
9115218,481,162
11100149,371,187
12721110,478,160
30284,77,120
794308,1158,113
2243166,217,116
2573306,293,130
5003446,551,173
5479788,3923,152
6781293,645,174
6949465,1599,139
7607221,474,101
7728293,585,152
8843163,857,236
9211149,407,135
10329800,1687,186
10710641,1359,150
11625202,759,107
11686217,1949,127
11776483,459,266
11779120,582,156
12205368,1584,172
13221156,1419,404
13785565,9930,217
13975357,1460,115
118858,767,273
442656,212,101
1844004,379,142
1992317,766,119
3265394,202,117
3578995,1717,158
3683160,400,228
4417962,366,113
5320711,482,101
5523852,454,243
5549044,1219,405
5646213,1006,150
5923478,2532,157
7833614,1838,202
9074545,423,128
10380433,470,187
13193763,317,167
11196761,1864,120
7719237,1163,381
9032110,802,261
9960067,1127,175
10450958,2693,115
10918876,4486,145
11117617,394,104
11224717,661,363
11232298,3814,336
11280010,796,194
11366821,477,147
11452738,181,152
11688325,688,128
11694492,964,312
11999850,633,115
12108702,273,114
12178015,451,138
12188619,234,160
13371536,2291,112
13836331,4473,207
14239558,368,121
673554,581,159
1545328,551,122
2946334,10313,265
3990534,776,118
4459549,3126,264
4768661,688,163
5003527,158,109
5193539,514,133
5218265,984,137
5773363,281,143
6023852,329,102
6128239,671,132
6356796,560,179
6882562,357,125
7595741,345,131
7607279,418,105
8284476,274,101
8355110,1032,150
8395457,364,190
10825562,1288,281
12437465,1444,128
12754367,10285,222
14120184,383,221
1423205,201,103
11516211,608,100
14006053,240,111
14022806,2364,129
2688065,1768,129
6335285,1088,195
7937202,4131,134
8409861,888,116
8504620,729,120
9362798,1047,162
9604465,1511,316
10160703,830,182
11207604,2389,718
11474012,1158,118
11578978,1718,111
11690503,2422,133
11706079,1942,147
11901369,394,272
11959787,805,166
12121551,163,124
12167867,1263,107
12178244,1204,101
14052115,862,116
2189032,622,149
2886512,214,124
3461451,1637,213
3697036,634,107
4742380,210,111
5049902,279,100
5572349,319,112
5644586,764,226
5887044,260,151
5975312,413,143
6656514,4576,272
6663558,893,349
6710154,8418,110
7326586,11383,118
7366758,384,144
7438484,795,125
8150432,179,112
8235660,454,109
9938207,733,235
10287223,4080,110
10625761,602,161
13360400,2375,223
7289613,752,318
7404564,2394,130
7490777,1278,182
7634967,497,131
9630885,2379,174
9900087,2265,122
10759426,597,161
11078361,1627,102
11599312,1469,166
11635575,913,245
11653029,8304,183
11847993,1268,130
11992341,871,163
12081435,2309,780
12222337,361,105
14046844,348,142
14082098,2531,149
1861275,791,262
2833555,561,100
3654136,1672,178
4721930,385,106
4828666,742,107
4887892,187,126
5071782,443,118
5675953,764,216
5688357,467,130
5710770,595,140
6002982,182,111
6342848,500,386
8001025,1268,253
8739383,177,102
10068649,1119,136
10521211,3110,204
10814310,545,104
4568876,196,135
12156668,1581,139
825784,369,183
5668519,4211,134
6379006,1073,100
7409411,821,245
7617383,503,351
8433796,643,145
9507278,509,121
10164414,817,102
10715500,385,110
11164435,893,102
11344729,679,376
11360855,831,109
11379394,1488,193
11380520,1507,763
11518636,538,157
11738236,318,111
12241506,974,128
211967,494,128
1162760,556,370
1507726,415,108
1738538,1008,299
1836653,386,132
1993496,1830,319
2525406,231,118
2708861,285,111
3010596,442,126
4507430,1257,104
4606781,231,123
4675314,562,149
5163097,647,105
5307366,3227,115
7517187,1685,151
7725061,468,126
7942476,174,100
9058889,216,105
12374656,501,149
13086459,918,433
587642,398,101
753403,440,122
2026292,73,165
2813803,370,107
7224320,1094,114
7563964,420,154
8609813,1039,132
9070888,414,169
9187661,667,163
9228275,4427,157
9972131,944,100
11067260,678,212
11414422,707,146
11578102,364,112
11794592,1148,132
12052470,741,132
12054650,225,151
12110606,922,194
12153725,567,128
12158562,549,130
12221714,2930,117
12276131,442,243
14236854,730,212
564657,874,122
1589836,1713,168
1994184,1024,344
2695028,920,267
2955323,2797,246
3027440,877,126
4453849,925,110
4636488,2152,123
5214623,3713,134
5353275,2708,157
5427386,1046,121
5511479,949,233
5592128,550,367
6293209,875,478
6439814,803,114
9330410,868,109
9574385,176,133
10119878,1356,120
10742929,198,111
12675553,472,154
1292100,261,105
3467987,1658,192
12548461,849,105
4696665,699,145
6125466,9696,162
6974286,608,109
10993326,383,102
11626927,1105,215
11708571,1985,104
12062207,19552,544
12179595,928,187
12499337,540,1630
13017412,1425,161
14245096,1116,104
14287658,494,106
824582,948,145
2131340,642,158
4242080,417,111
4266016,833,470
4559527,286,120
4917979,323,116
5057088,464,329
5178484,1803,215
5366763,124,102
5544721,916,145
5582709,800,161
5781249,514,134
5833821,338,154
6293199,2411,486
6779353,367,102
7168081,694,452
7689167,148,105
9984929,269,118
10176288,452,110
10592610,342,105
12762749,981,141
13628838,407,102
51379,3160,240
3991777,2635,190
12177760,2364,128
402435,360,100
7497501,2073,100
8203366,1794,322
9530604,783,114
9991952,427,505
11048369,343,153
11100138,1737,149
11143979,5728,104
11219196,4509,130
11240838,270,108
11442794,344,112
11485834,1968,185
11494116,646,112
11830502,3010,108
12040315,1180,163
12218680,486,113
12832584,656,155
13235729,487,110
13869349,1618,132
13957405,485,106
14194111,658,119
14208911,761,100
400153,705,180
1427487,281,107
3014699,1325,102
3313325,299,115
3630187,787,118
4377319,359,153
5313568,2252,113
5415774,5794,136
5998190,264,119
7354667,902,117
7914799,427,273
8072438,697,106
8611512,1141,217
8687877,851,174
8833567,662,128
9398155,154,103
9727879,225,101
10150523,950,172
10407390,981,122
10430155,271,106
10595615,584,148
11037780,1178,304
12344533,176,190
13627750,905,330
13720975,325,143
802717,2685,226
10248371,2125,116
5066504,1477,284
5811653,6731,115
6675857,363,118
7004898,607,141
7311312,4115,128
7994331,560,264
8192679,1293,135
8385400,6098,118
9858717,942,120
9942837,3095,141
10509069,1011,105
10532990,387,119
10726814,1054,170
10751754,2442,147
11345559,485,210
11519791,6193,430
11663293,496,157
11708483,4758,256
11717785,715,149
11758793,641,132
11847173,710,130
11962183,745,154
12026703,696,115
12182127,1103,150
13441757,2858,143
14195718,343,171
3118132,826,103
3123041,1676,125
3763839,366,408
4087562,1145,115
4407924,928,164
4912425,1520,156
6020129,1066,163
6232976,242,180
6683524,503,141
7035274,622,170
7207878,265,123
7914059,140,124
9543517,732,182
9657166,284,132
9674562,801,143
9977682,208,165
9994084,1261,124
10181304,566,226
13184393,138,114
1477139,154,111
11830878,478,108
13419247,366,177
9742322,7612,159
11262816,884,116
11280540,308,190
11286577,454,112
11292856,290,130
11449575,984,121
11708913,505,120
11744931,359,133
11940551,200,147
13737584,316,124
13908570,272,105
802274,3558,318
1599529,737,127
2314370,394,162
2874182,191,148
3267900,530,106
3696783,560,145
3845182,438,116
4045725,459,138
4309041,679,166
5427024,361,187
5860257,616,463
5977244,634,103
6268253,2477,112
6300039,711,153
6928740,363,180
6955683,336,106
8559110,330,116
8633437,1250,118
8651919,306,100
8762515,1392,204
9388271,1232,131
9582264,431,105
9664594,276,106
10704455,324,114
12257401,459,108
12844303,177,142
11956841,2738,145
1389479,1170,133
6699353,1726,342
7123885,395,120
9142971,1496,185
9162385,760,128
11150647,2671,324
11174270,2903,353
11198541,2185,100
11215607,687,206
11557145,992,188
11758824,695,155
11931744,310,103
12228033,1066,163
12568342,1025,165
12713516,627,144
13082582,512,103
13825158,644,221
14300514,458,193
574970,416,112
786248,336,138
2210054,589,136
3189067,5535,113
3441434,568,123
3891778,1266,186
4399178,1880,174
4585549,840,123
4776984,306,100
4830819,500,103
5016837,5836,119
5106854,138,119
5373616,471,110
5453040,902,105
5690969,412,116
5961920,427,153
6299143,365,105
6406873,2558,171
6651847,734,101
6847364,210,145
7648067,466,243
8034779,430,111
8192839,989,103
8593707,1210,785
8653484,133,118
8705264,7063,159
9108643,149,102
9569780,329,108
9640659,664,192
9946922,936,166
10694302,2948,148
11033377,343,136
12985007,2119,197
292757,226,284
625324,367,100
612817,279,100
2769333,4524,116
6563401,1952,100
7438147,793,144
7719766,1176,109
9197614,1040,205
10274269,339,100
11349236,1796,116
11629307,3446,170
11630439,3037,183
11632875,1988,367
11722124,1153,273
11737156,1652,120
11972430,616,160
12058427,1287,191
12077917,751,108
12904179,405,111
13035622,344,150
14182096,818,115
14189958,501,132
337607,1374,141
648270,1182,110
4295828,2978,181
4523718,941,115
5231586,338,101
6324399,3164,179
6461540,371,120
6804737,177,140
7063227,2530,101
7350966,8563,209
7477630,273,120
9365790,254,109
9629747,2572,441
10333778,258,111
13317505,3060,189
13352323,239,114
11215756,691,162
11232649,774,100
11405489,3943,102
6717599,2250,134
7331407,848,101
7368121,341,111
8176265,8817,103
8732390,2299,293
9520551,1001,629
9611531,874,151
10096788,432,131
11160708,899,126
11168604,328,101
11264144,1863,122
11865268,935,303
11902774,848,105
12200629,730,107
12637829,2258,217
12864180,270,107
14033198,150,104
397486,3473,173
1512715,784,104
1946579,471,194
2406549,475,206
2785822,1226,162
2880477,1063,116
3537883,252,120
5139395,4175,176
5437925,300,101
5730442,1682,179
5877570,2949,147
6331859,625,135
6477240,1059,125
6603052,313,129
6904526,636,109
7171423,181,124
7310843,275,135
7384395,421,149
7890435,1443,109
