app_id,title,date_release,win,mac,linux,rating,positive_ratio,user_reviews,price_final,price_original,discount,steam_deck
501440,Stars,2016-08-30,True,False,False,Mixed,54,11,14.99,14.99,0.0,True
510390,Unknown Fate,2018-09-06,True,False,False,Mixed,56,30,9.99,9.99,0.0,True
517350,Squareface,2016-09-11,True,True,False,Mostly Positive,75,37,4.99,4.99,0.0,True
551550,ASSASSINATION BOX,2018-01-22,True,False,False,Mostly Negative,39,38,5.99,5.99,0.0,True
577330,Road Fist,2017-01-20,True,False,False,Mixed,41,12,5.99,5.99,0.0,True
593530,Jelly in the sky,2017-12-11,True,False,False,Mixed,52,122,5.99,5.99,0.0,True
605250,Cluckles' Adventure,2017-04-10,True,False,False,Positive,92,27,2.99,2.99,0.0,True
607460,Epic Snails,2017-12-05,True,True,False,Very Positive,91,309,0.0,0.0,0.0,True
613010,Secret in Story,2017-06-19,True,True,False,Mixed,68,64,0.99,0.99,0.0,True
647640,ShockRods,2019-10-16,True,False,False,Mixed,61,13,24.99,24.99,0.0,True
648020,The Fleet,2017-06-16,True,True,True,Mixed,58,12,4.99,4.99,0.0,True
663830,George VS Bonny PP Wars,2018-07-27,True,False,False,Mixed,66,59,2.99,2.99,0.0,True
712530,Chamber of Darkness,2018-10-10,True,False,False,Mostly Negative,36,30,2.99,2.99,0.0,True
716330,VOID,2017-10-31,True,True,True,Mostly Positive,78,32,10.99,10.99,0.0,True
718370,LSD,2017-10-31,True,False,False,Mixed,51,202,1.99,1.99,0.0,True
732060,The Monk and the Warrior. The Heart of the King.,2018-03-02,True,False,False,Mixed,55,20,3.99,3.99,0.0,True
765010,Strid,2018-10-26,True,False,False,Mostly Negative,34,23,0.0,0.0,0.0,True
771450,ERROR: Human Not Found,2018-01-12,True,False,False,Positive,87,49,0.0,0.0,0.0,True
800560,The Great Tournament 2,2018-02-26,True,True,True,Mixed,64,17,6.99,6.99,0.0,True
836770,Art of Murder - Cards of Destiny,2018-07-13,True,False,False,Mostly Positive,72,86,1.24,4.99,75.0,True
909430,Travel Riddles: Mahjong,2018-08-31,True,False,False,Mixed,50,32,0.0,0.0,0.0,True
983170,Infinite Chili Sauce  无尽的辣酱,2019-04-08,True,False,False,Mostly Positive,78,19,1.99,1.99,0.0,True
989430,随风而逝 Story About Times,2020-02-25,True,False,False,Very Positive,81,66,1.99,3.99,50.0,True
996050,Chieftain,2018-12-21,True,True,True,Mixed,58,17,4.99,4.99,0.0,True
1024490,Super Jigsaw Puzzle: Anime Reloaded,2019-02-13,True,False,False,Mostly Positive,72,11,1.79,8.99,80.0,True
1069670,EILF,2019-04-30,True,False,False,Mixed,51,31,0.0,0.0,0.0,True
1089810,下一层的封魔塔 Forever War,2019-06-14,True,False,False,Mixed,68,86,0.49,4.99,90.0,True
1148400,Blooming Nightshade,2019-09-06,True,True,True,Very Positive,86,202,0.0,0.0,0.0,True
1155470,Mythic Ocean: Prologue,2019-10-07,True,False,False,Very Positive,96,85,0.0,0.0,0.0,True
1164100,A Random Maze 某个迷宫,2021-03-10,True,False,False,Very Positive,96,369,0.0,0.0,0.0,True
1201810,Unlock The King 2,2020-01-31,True,True,False,Mostly Positive,75,62,0.99,0.99,0.0,True
1202150,SpelunKing: The Mine Match,2020-04-04,True,True,True,Mixed,69,39,9.99,9.99,0.0,True
1271050,Shrine,2020-04-03,True,False,True,Very Positive,92,708,0.0,0.0,0.0,True
1275390,City Destructor,2020-04-14,True,False,False,Mixed,61,18,3.99,3.99,0.0,True
1280750,Aquamarine: Explorer's Edition,2022-01-20,True,True,True,Mixed,57,35,9.99,9.99,0.0,True
1315620,EndlessShinyBlues,2020-11-30,True,False,False,Mostly Positive,71,14,1.99,1.99,0.0,True
1341440,World Process,2020-09-08,True,False,False,Mixed,44,18,6.99,6.99,0.0,True
1343850,DR MILOS REVENGE,2020-07-10,True,False,False,Positive,80,10,0.0,0.0,0.0,True
1357220,PogoChamp,2021-04-12,True,True,False,Positive,100,14,2.99,2.99,0.0,True
864510,Scud Frenzy,2018-06-08,True,False,False,Mostly Positive,76,17,5.99,5.99,0.0,True
1506900,The Epic of Inanna,2021-05-08,True,True,True,Mixed,57,14,0.0,0.0,0.0,True
1546770,The Vagabond Emperor,2021-07-29,True,False,False,Mostly Positive,71,21,19.99,19.99,0.0,True
1552430,Keeper of the Day and Night,2021-04-01,True,True,True,Positive,100,28,7.99,7.99,0.0,True
1577240,Cions of Vega,2021-04-09,True,False,False,Mostly Positive,79,58,2.39,3.99,40.0,True
1605580,Fruit Hunter,2021-05-17,True,False,False,Mostly Positive,78,47,0.0,0.0,0.0,True
1663260,SnowTunes Island,2021-12-01,True,True,False,Mixed,60,10,0.0,0.0,0.0,True
1743010,One Last Memory,2021-11-05,True,False,False,Mostly Positive,72,29,9.99,9.99,0.0,True
1785820,Urbek City Builder: Prologue,2022-03-10,True,False,False,Overwhelmingly Positive,95,1451,0.0,0.0,0.0,True
1862880,Guildford Castle VR,2022-03-24,True,False,False,Very Positive,96,66,0.0,0.0,0.0,True
1879720,AFTERLIFE: KILLING DEATH,2022-02-03,True,False,False,Mixed,56,16,9.99,9.99,0.0,True
1881670,MARY,2022-02-11,True,False,False,Positive,91,12,0.37,1.99,81.0,True
1988990,Animals Transport Simulator,2022-05-26,True,False,False,Positive,80,15,9.99,9.99,0.0,True
2065510,Bots City,2022-07-11,True,False,False,Positive,100,11,49.99,49.99,0.0,True
2111390,The Lost Abyss,2022-09-03,True,False,False,Positive,100,10,3.89,12.99,70.0,True
2114170,눈 떠보니 임진왜란이었다 - Back To the Joseon,2022-09-07,True,False,False,Mostly Negative,33,21,2.99,2.99,0.0,True
2167800,Idle Cyber Dungeon,2022-10-13,True,False,False,Negative,0,11,4.99,4.99,0.0,True
2207120,My Darkest Witch,2022-11-19,True,False,False,Positive,90,11,9.99,39.99,75.0,True
2213770,MopGarden's Veggie Cart,2022-11-30,True,False,False,Positive,100,32,0.0,0.0,0.0,True
271370,Transport Giant,2014-09-05,True,False,False,Mixed,57,350,9.99,9.99,0.0,True
276440,Kingdom Tales,2014-02-13,True,False,False,Mixed,66,24,9.99,9.99,0.0,True
289260,Dreamscapes: The Sandman - Premium Edition,2014-04-16,True,False,False,Mostly Positive,79,79,6.99,6.99,0.0,True
291390,Three Dead Zed,2014-07-07,True,False,True,Mixed,65,23,5.99,5.99,0.0,True
297020,The Culling Of The Cows,2014-05-09,True,False,False,Mostly Positive,76,200,4.99,4.99,0.0,True
299380,Masquerade: The Baubles of Doom,2016-04-20,True,False,False,Mostly Positive,75,12,14.99,14.99,0.0,True
321370,Sign Motion,2014-10-24,True,True,True,Mixed,62,72,9.99,9.99,0.0,True
878150,Core Awaken ~The Yuka~,2018-07-10,True,False,False,Positive,100,20,9.99,9.99,0.0,True
331210,Bolt Riley A Reggae Adventure,2018-02-08,True,True,True,Mostly Negative,38,18,4.99,4.99,0.0,True
334830,Entropy Rising,2015-11-20,True,False,False,Mixed,55,29,0.99,0.99,0.0,True
375930,Trap Them,2015-07-10,True,False,False,Positive,80,21,4.99,4.99,0.0,True
378350,Chromadrome 2,2017-05-04,True,False,False,Positive,84,26,2.99,2.99,0.0,True
387840,Alpha Runner,2015-09-02,True,False,False,Very Positive,86,167,0.99,0.99,0.0,True
396590,CMYW,2015-10-16,True,False,False,Mostly Positive,78,28,3.99,3.99,0.0,True
397820,Let's Sing 2016,2016-01-21,True,False,False,Mixed,47,38,19.99,19.99,0.0,True
405970,Flat Kingdom Paper's Cut Edition,2016-04-15,True,True,False,Mostly Positive,79,48,7.99,7.99,0.0,True
433110,Zipple World,2016-01-19,True,False,False,Mixed,53,15,4.99,4.99,0.0,True
433190,CDF Starfighter VR,2017-05-26,True,False,False,Mixed,59,91,29.99,29.99,0.0,True
450850,Cube Land Arena,2019-03-08,True,False,False,Mixed,68,173,4.99,4.99,0.0,True
452120,Midvinter,2016-05-05,True,False,False,Positive,82,39,2.99,2.99,0.0,True
453870,Quantum Chess,2016-12-12,True,True,True,Mixed,65,43,9.99,9.99,0.0,True
468530,A Date in the Park,2016-07-19,True,False,False,Very Positive,86,1545,0.0,0.0,0.0,True
473810,Killbot,2016-07-10,True,False,False,Mostly Negative,28,77,0.99,0.99,0.0,True
502540,Cold Vengeance,2017-01-11,True,True,False,Positive,84,19,1.99,9.99,80.0,True
506550,RollerForce,2016-09-14,True,False,False,Mostly Positive,76,25,4.99,4.99,0.0,True
520680,Lost Cities,2018-05-19,True,True,True,Mixed,43,23,9.99,9.99,0.0,True
522730,God Of Arrows VR,2016-11-02,True,False,False,Positive,93,16,2.99,2.99,0.0,True
526240,CloudBound,2016-09-07,True,False,False,Positive,84,44,6.99,6.99,0.0,True
531890,Guardian's Oath,2016-09-28,True,False,False,Positive,93,15,0.99,0.99,0.0,True
575830,rooMaze,2017-03-03,True,False,False,Mixed,58,177,0.0,0.0,0.0,True
586670,A Foretold Affair,2017-03-10,True,True,False,Mostly Positive,76,13,12.99,12.99,0.0,True
601240,Ripple,2017-03-31,True,False,False,Mostly Positive,72,40,0.27,0.99,72.0,True
628760,The Adventurer - Episode 1: Beginning of the End,2017-07-29,True,False,False,Mixed,69,168,0.49,4.99,90.0,True
646010,Golem,2018-05-29,True,False,False,Mixed,67,28,14.99,14.99,0.0,True
677720,Tangrams Deluxe,2017-08-09,True,True,False,Positive,80,21,4.99,4.99,0.0,True
688470,汉匈决战/Han Xiongnu Wars,2017-12-07,True,False,False,Mixed,66,2003,3.35,6.99,52.0,True
695650,猎人物语,2017-10-11,True,False,False,Mixed,63,90,2.99,2.99,0.0,True
730550,Kanova,2018-04-16,True,False,False,Mostly Positive,75,60,0.0,0.0,0.0,True
734730,Ancient Frontier: Steel Shadows,2018-12-11,True,False,False,Mixed,64,28,14.99,14.99,0.0,True
744670,WORLDS AT WAR (Monitors & VR),2018-03-09,True,False,False,Mixed,64,151,19.99,19.99,0.0,True
763870,Xploquest,2017-12-06,True,True,True,Positive,84,26,0.0,0.0,0.0,True
804830,Shards of Eradine,2018-03-12,True,False,False,Negative,18,16,1.99,1.99,0.0,True
819790,Laplace：拉普拉斯的神子,2018-10-02,True,False,False,Mixed,61,104,0.0,0.0,0.0,True
833270,Citrouille: Sweet Witches,2018-11-04,True,True,True,Positive,91,36,9.99,9.99,0.0,True
530370,Warlock's Tower,2017-01-31,True,True,False,Positive,95,21,9.99,9.99,0.0,True
881750,Furwind,2018-10-25,True,False,False,Mixed,67,28,12.99,12.99,0.0,True
938070,LOGistICAL 2: Belgium,2018-09-21,True,False,False,Positive,100,11,9.99,9.99,0.0,True
972560,Termite,2018-12-10,True,True,True,Mixed,63,22,0.0,0.0,0.0,True
1014580,RB: Axolotl,2020-08-07,True,False,False,Positive,88,35,9.99,9.99,0.0,True
1023790,Rick Henderson,2021-08-04,True,False,False,Positive,100,20,7.99,7.99,0.0,True
1029560,Bandits,2019-07-26,True,False,False,Positive,93,16,0.49,4.99,90.0,True
1036960,阿津,2019-03-30,True,False,False,Very Positive,91,121,0.0,0.0,0.0,True
1083480,Armadusa,2019-05-24,True,False,False,Mixed,68,51,0.0,0.0,0.0,True
1088870,奇幻与砍杀 Fantasy & Blade,2019-06-06,True,False,False,Mostly Positive,77,204,3.99,3.99,0.0,True
1112050,Time For Quest,2019-11-14,True,True,True,Mixed,68,19,3.19,7.99,60.0,True
1131930,BARRICADEZ,2021-09-29,True,True,False,Mostly Positive,76,115,18.99,18.99,0.0,True
1157920,Beach Body Bros,2019-09-25,True,False,False,Positive,90,33,0.0,0.0,0.0,True
1173120,Markov Alg,2019-11-26,True,False,False,Positive,94,17,2.99,2.99,0.0,True
1221240,Tavern Cards,2020-04-11,True,False,False,Mixed,68,57,0.38,2.99,87.0,True
1234380,Era of Survival,2020-02-17,True,False,False,Mixed,46,13,4.99,4.99,0.0,True
1264850,Apastron,2020-08-18,True,False,False,Mostly Positive,72,11,5.99,5.99,0.0,True
1308500,Soul Elegy,2021-08-25,True,False,False,Mixed,62,205,18.99,18.99,0.0,True
1339790,Battleground,2020-11-09,True,False,False,Mixed,52,17,0.99,0.99,0.0,True
1379200,Escape from Skull Dungeon,2020-08-24,True,False,False,Mixed,64,56,4.99,4.99,0.0,True
1386790,Gordian Rooms: A curious heritage Prologue,2020-09-17,True,False,False,Very Positive,90,100,0.0,0.0,0.0,True
1425630,Space Crusaders,2022-08-18,True,True,True,Mostly Positive,77,18,2.99,2.99,0.0,True
1489830,Bouboum,2020-12-17,True,False,False,Very Positive,81,75,0.0,0.0,0.0,True
1552240,Lux City of Secrets,2021-05-06,True,True,True,Mostly Positive,72,22,7.99,7.99,0.0,True
1593210,Shinobi's Way - a jigsaw chess tale,2021-05-27,True,False,False,Positive,100,13,1.99,1.99,0.0,True
1625060,Lost Scale: Part One,2021-05-17,True,False,False,Positive,90,10,2.49,24.99,90.0,True
1674880,Lost Kittens: Maze Garden,2021-09-02,True,False,False,Positive,95,22,1.99,1.99,0.0,True
1706220,KOBOLOK,2021-10-20,True,False,False,Mixed,66,15,0.99,9.99,90.0,True
1740150,A.W.O.L.,2022-09-15,True,False,True,Very Positive,80,565,0.0,0.0,0.0,True
1760040,Fleshport,2021-10-27,True,False,False,Positive,100,12,8.99,8.99,0.0,True
536430,The Revenge of Johnny Bonasera: Episode 1,2016-10-31,True,True,True,Positive,82,41,3.99,3.99,0.0,True
554140,Desert Ride Coaster,2016-12-07,True,False,False,Mixed,60,50,0.0,0.0,0.0,True
1763190,Freight Hopper,2022-07-29,True,True,True,Very Positive,95,72,0.0,0.0,0.0,True
1776400,Shikkoku no Sharnoth,2021-12-14,True,False,False,Positive,87,32,16.99,16.99,0.0,True
1785680,SPECWAR Tactics,2022-01-13,True,False,False,Mixed,68,25,9.99,9.99,0.0,True
1819800,VILLAGE THE SIBERIA,2021-11-29,True,False,False,Mostly Positive,79,29,3.99,3.99,0.0,True
1947260,Hidden Harbor Top-Down 3D,2022-04-12,True,True,True,Positive,85,14,99.99,99.99,0.0,True
1967090,Mythos,2022-09-07,True,False,False,Mixed,51,29,9.99,9.99,0.0,True
2121430,Fall Minamo,2022-09-09,True,False,False,Positive,90,44,0.0,0.0,0.0,True
11360,Chains,2009-07-01,True,True,False,Mostly Positive,73,394,2.99,2.99,0.0,True
23500,Puzzle Quest: Galactrix,2009-02-24,True,False,False,Mixed,46,281,9.99,9.99,0.0,True
249360,Zafehouse: Diaries,2013-09-06,True,False,False,Mixed,67,311,1.99,1.99,0.0,True
268520,Orc Attack: Flatulent Rebellion,2014-05-15,True,False,False,Mostly Negative,31,22,9.99,9.99,0.0,True
290810,Colossal Kaiju Combat™: Kaijuland Battles,2014-08-11,True,False,False,Mixed,46,52,4.99,4.99,0.0,True
294020,Merchants of Kaidan,2014-11-10,True,True,True,Mixed,62,212,14.99,14.99,0.0,True
297330,Arcadecraft,2014-05-22,True,False,False,Mixed,62,85,9.99,9.99,0.0,True
337040,Deadnaut,2014-12-08,True,True,True,Mixed,69,121,9.99,9.99,0.0,True
337450,Dream Tale,2014-12-16,True,False,False,Positive,82,23,0.99,4.99,80.0,True
351150,DRAGON: A Game About a Dragon,2015-04-24,True,False,False,Mixed,68,476,4.99,4.99,0.0,True
362130,Ashes of Immortality,2015-06-26,True,False,False,Mixed,69,55,0.49,4.99,90.0,True
362610,High On Racing,2015-05-25,True,False,False,Mixed,63,11,4.99,4.99,0.0,True
382250,Lightrise™,2015-12-21,True,False,False,Mixed,50,40,0.0,0.0,0.0,True
386540,A.I. Invasion,2015-09-30,True,False,False,Mostly Negative,22,27,9.99,9.99,0.0,True
388490,One Way To Die,2015-09-01,True,False,True,Mixed,55,327,0.0,0.0,0.0,True
412380,Legend (1994),2015-11-10,True,False,False,Positive,86,23,6.99,6.99,0.0,True
442220,Iron Madness,2016-03-02,True,True,False,Mixed,47,96,0.0,0.0,0.0,True
463220,Dungeon of Zolthan,2016-05-11,True,True,False,Mostly Positive,79,373,1.99,1.99,0.0,True
489440,Tentacult!,2016-09-23,True,True,False,Mostly Positive,74,31,3.99,3.99,0.0,True
491000,Gravity Cat,2016-07-13,True,False,False,Mostly Positive,78,365,1.99,1.99,0.0,True
493820,Rivais Em Batalha,2017-03-29,True,False,False,Mixed,60,25,0.49,4.99,90.0,True
503340,Dig 4 Destruction,2016-08-14,True,False,False,Very Positive,88,108,11.99,11.99,0.0,True
515690,Warriors of Vilvatikta,2016-08-26,True,False,False,Mixed,57,45,1.99,1.99,0.0,True
555260,The Butterfly Sign: Human Error,2017-03-16,True,False,False,Mixed,53,45,2.49,4.99,50.0,True
557030,Avenger Bird,2017-01-05,True,True,True,Mixed,69,88,3.99,3.99,0.0,True
571520,Kalaban,2016-12-29,True,False,False,Mixed,63,33,4.99,4.99,0.0,True
612310,GORB,2017-04-07,True,True,True,Positive,100,19,0.99,0.99,0.0,True
670610,Swaps and Traps,2018-02-12,True,False,False,Very Positive,96,58,8.99,8.99,0.0,True
703540,Algorithm,2017-10-23,True,False,False,Mostly Positive,70,17,0.99,0.99,0.0,True
706330,Trivia Vault: Mini Mixed Trivia 2,2017-09-17,True,False,False,Mixed,65,47,9.99,9.99,0.0,True
713010,WARIUM,2018-03-01,True,False,False,Mostly Positive,75,16,0.99,0.99,0.0,True
747590,Drive//Shaft,2017-11-30,True,False,False,Mixed,65,58,0.99,0.99,0.0,True
773120,Christmas Santa Troubles,2018-04-24,True,False,False,Mostly Negative,38,18,0.99,0.99,0.0,True
775910,Animals Memory: Birds,2018-01-10,True,False,False,Positive,86,30,3.99,3.99,0.0,True
777040,Criminal Bundle,2018-02-13,True,False,False,Mixed,56,16,11.99,11.99,0.0,True
793190,Daily OVR,2018-06-20,True,False,False,Mostly Positive,70,55,3.99,3.99,0.0,True
803390,Thunderbolt,2018-02-26,True,False,False,Mixed,50,10,0.37,1.99,81.0,True
822530,Pukan Bye Bye,2018-03-27,True,False,False,Mostly Positive,71,104,1.99,19.99,90.0,True
833010,Zombie Forest 2,2018-05-28,True,False,False,Positive,83,18,5.99,5.99,0.0,True
843640,WEscape,2018-08-17,True,False,False,Mostly Positive,77,27,2.99,2.99,0.0,True
860590,MissileDancer,2018-06-01,True,False,False,Positive,85,14,8.99,8.99,0.0,True
870870,MeecheenMe,2021-12-08,True,False,False,Positive,90,31,0.0,0.0,0.0,True
878110,Fuel Renegades,2018-07-31,True,False,False,Mostly Positive,76,80,0.0,0.0,0.0,True
883590,Nocturne: Prelude,2020-03-03,True,False,False,Very Positive,96,394,0.0,0.0,0.0,True
887400,THE GREAT GEOMETRIC MULTIVERSE TOUR,2018-08-27,True,True,True,Positive,96,25,0.99,0.99,0.0,True
954530,The Momo Game,2018-10-16,True,False,False,Mixed,54,62,1.99,1.99,0.0,True
958790,Big Breezy Boat - Relaxing Sailing,2018-10-23,True,False,False,Mixed,63,19,9.99,9.99,0.0,True
1001430,Next Stop 3,2019-03-09,True,True,False,Positive,100,16,6.99,6.99,0.0,True
1028730,Creo God Simulator,2019-03-02,True,False,False,Mostly Positive,74,66,0.0,0.0,0.0,True
1097180,Time Travelling Navy Seal Ninja Warrior,2019-07-23,True,False,False,Mostly Positive,71,14,5.99,5.99,0.0,True
1123500,Hell of Men : Blood Brothers,2021-06-29,True,False,False,Positive,81,16,17.99,17.99,0.0,True
1154730,Panic Diet!!,2019-10-28,True,False,False,Mixed,52,17,2.99,2.99,0.0,True
1175170,Incredible Dracula: The Ice Kingdom,2019-10-30,True,False,False,Positive,100,12,6.99,6.99,0.0,True
1175200,Forbidden Ingress,2020-04-23,True,False,False,Mostly Positive,78,227,4.99,4.99,0.0,True
1197700,Hermes: War of the Gods,2019-12-04,True,False,False,Positive,90,11,6.99,6.99,0.0,True
1199540,Spartan Commander Realtime,2020-03-31,True,False,False,Mostly Negative,30,13,0.0,0.0,0.0,True
1199790,The Shadow Society,2020-02-06,True,True,True,Mixed,65,23,8.99,8.99,0.0,True
1218790,Good Goods Incorporated,2020-01-17,True,True,False,Mostly Negative,27,18,2.99,2.99,0.0,True
1223390,A Player's Heart,2020-02-13,True,True,True,Positive,81,11,5.99,5.99,0.0,True
1261570,Motion Of The Heart,2020-04-02,True,False,False,Mostly Positive,71,45,0.28,0.99,71.0,True
1280550,Defense high,2020-04-17,True,False,False,Mixed,69,23,0.28,0.99,71.0,True
1297530,Liar Trick -Psychological Crime Mystery-,2020-07-30,True,False,False,Mixed,66,21,3.39,9.99,66.0,True
72400,Clones,2010-11-18,True,False,False,Mostly Positive,75,312,1.99,1.99,0.0,True
1298620,GAMECINE VR,2022-07-18,True,False,False,Positive,83,12,9.99,9.99,0.0,True
1306990,Wanderlust: Bangkok Prelude,2020-05-28,True,True,True,Positive,100,18,0.0,0.0,0.0,True
1308650,Axegend：Episode I,2020-06-16,True,False,False,Positive,81,16,0.0,0.0,0.0,True
1309290,Shadow of Valhalla,2020-08-20,True,False,False,Mostly Positive,75,20,19.99,19.99,0.0,True
1323950,Dungeons & Bombs,2020-09-22,True,False,False,Positive,100,10,0.99,0.99,0.0,True
1365400,My Universe - Pet Clinic Cats & Dogs,2020-12-03,True,False,False,Mixed,63,11,29.99,29.99,0.0,True
1386940,UEBERNATURAL: The Video Game - Prologue,2021-10-13,True,True,False,Very Positive,92,55,0.0,0.0,0.0,True
1387000,Island of the Lost,2021-10-22,True,False,False,Positive,80,20,7.99,7.99,0.0,True
1458530,Ronister Adventure,2020-11-30,True,False,False,Positive,80,15,2.99,2.99,0.0,True
1462420,TWWWR,2020-11-24,True,False,False,Positive,100,46,3.99,3.99,0.0,True
1484680,CrazyFlasher7 Mercenary Empire,2021-01-19,True,False,False,Mostly Negative,30,553,0.0,0.0,0.0,True
1503580,Epic City Builder 4,2021-10-14,True,False,True,Mostly Positive,73,19,19.99,19.99,0.0,True
1522710,LX Patterns,2021-02-17,True,False,True,Positive,89,19,0.99,0.99,0.0,True
1529290,Prison Wars,2022-03-30,True,True,False,Mixed,63,19,0.0,0.0,0.0,True
1538600,INCARNA: R•AI•D,2021-03-19,True,False,False,Positive,81,16,19.99,19.99,0.0,True
49300,Commander: Conquest of the Americas,2010-07-30,True,False,False,Mixed,49,130,9.99,9.99,0.0,True
1548050,Presence,2021-03-24,True,False,False,Mostly Positive,74,67,1.99,1.99,0.0,True
1555580,Invisible Services - Pixel Art Jigsaw Puzzle,2021-03-08,True,False,False,Positive,100,14,0.99,0.99,0.0,True
1560130,Joe and the Gun,2021-05-13,True,False,False,Positive,100,11,0.28,0.99,71.0,True
1567460,Sir Christopher,2021-03-22,True,False,False,Mixed,69,13,0.28,0.99,71.0,True
1608090,Attack of the Giant Crab,2022-01-28,True,False,False,Positive,86,29,7.99,7.99,0.0,True
1675640,Planet B24,2021-07-20,True,False,False,Positive,80,35,0.99,0.99,0.0,True
1687150,Leaf Me Alone,2021-07-29,True,False,False,Positive,100,27,7.99,7.99,0.0,True
1834310,100 Hidden Animalnaults - Felicat & Laika,2021-12-20,True,False,False,Mostly Positive,77,44,1.99,1.99,0.0,True
1838560,The Defaloon,2021-12-29,True,False,False,Positive,90,10,9.99,9.99,0.0,True
1865080,Idol Queens Production,2022-04-29,True,False,False,Mostly Negative,36,22,4.99,24.99,80.0,True
1913980,GHARP,2022-03-12,True,False,False,Mixed,47,76,0.0,0.0,0.0,True
1985500,집착의 망자 - 집으로부터의 탈출,2022-05-20,True,False,False,Very Positive,90,63,0.0,0.0,0.0,True
2000480,The Meaning,2022-10-22,True,False,False,Mixed,68,16,4.99,4.99,0.0,True
2104570,Stunning Policewoman,2022-08-26,True,False,False,Negative,18,11,4.99,4.99,0.0,True
2105690,In The Darkness,2022-09-13,True,True,False,Positive,82,28,0.0,0.0,0.0,True
244410,Supreme Ruler 1936,2014-05-09,True,False,False,Mostly Positive,74,239,9.99,9.99,0.0,True
292300,Spy Fox In: Hold the Mustard,2014-06-06,True,True,True,Mixed,45,24,4.99,4.99,0.0,True
335210,Rift's Cave,2021-09-09,True,True,True,Mixed,56,55,0.99,0.99,0.0,True
335790,Words for Evil,2014-12-11,True,True,False,Mostly Positive,79,332,2.99,2.99,0.0,True
344820,Forsaken Fortress Strategy,2015-09-18,True,False,False,Mostly Negative,26,110,9.99,9.99,0.0,True
345140,Crystal Rift,2016-03-30,True,True,True,Mixed,58,95,9.99,9.99,0.0,True
346080,Astro Emporia,2015-02-02,True,True,True,Mixed,52,38,0.99,0.99,0.0,True
346630,Plazma Being,2015-02-09,True,False,False,Mostly Positive,73,296,4.99,4.99,0.0,True
364200,Farabel,2016-10-14,True,True,True,Mixed,68,63,9.99,9.99,0.0,True
378660,Blues and Bullets,2015-07-22,True,True,True,Mixed,60,1097,4.99,4.99,0.0,True
383630,SEEP Universe,2015-07-15,True,False,False,Mostly Positive,78,28,2.99,2.99,0.0,True
385350,Deadweight,2016-04-22,True,True,False,Mostly Positive,78,14,0.99,0.99,0.0,True
390570,Three Digits,2015-08-14,True,True,True,Mixed,52,63,1.99,1.99,0.0,True
392920,Arvale,2015-08-14,True,False,False,Mixed,67,64,0.49,4.99,90.0,True
397090,Wind Child,2016-03-18,True,False,False,Mostly Positive,70,60,0.59,5.99,90.0,True
417980,Planet Diver,2015-11-30,True,True,True,Positive,88,25,3.99,3.99,0.0,True
428040,Sixth Grade Detective,2015-12-21,True,True,True,Positive,93,29,4.99,4.99,0.0,True
440880,The Count Lucanor,2016-03-03,True,True,True,Overwhelmingly Positive,95,1655,9.99,9.99,0.0,True
447100,XLR,2016-04-05,True,False,False,Mostly Negative,27,18,4.99,4.99,0.0,True
460150,One Last Chance,2016-04-07,True,True,False,Mixed,69,36,3.99,3.99,0.0,True
497880,Doodle WHAT?!,2016-08-02,True,False,False,Mixed,40,10,9.99,9.99,0.0,True
510080,Worldy Cup,2016-08-10,True,False,False,Mixed,61,13,4.99,4.99,0.0,True
512150,Swordlord,2017-01-23,True,False,False,Positive,100,32,0.99,0.99,0.0,True
528610,Double Dragon IV,2017-01-30,True,False,False,Mixed,62,633,6.99,6.99,0.0,True
551630,Navalia,2017-06-02,True,False,False,Mixed,47,36,12.99,12.99,0.0,True
553950,GRIDD: Retroenhanced,2017-05-16,True,True,True,Positive,93,29,11.99,11.99,0.0,True
570860,AudioBeats,2017-01-05,True,False,False,Mostly Positive,79,53,9.99,9.99,0.0,True
578440,冒险村传说（Tales of Legends）,2017-02-05,True,False,False,Mixed,51,33,1.99,1.99,0.0,True
598400,Starship Commander: Arcade,2020-09-10,True,False,False,Mixed,64,42,7.99,7.99,0.0,True
601990,Perspectives: Aleppo-Helsinki,2017-11-15,True,False,False,Mixed,66,27,0.0,0.0,0.0,True
623160,Zombie Solitaire 2 Chapter 1,2017-06-30,True,False,False,Mostly Positive,75,56,0.89,8.99,90.0,True
637040,RoadkillerZ,2017-05-29,True,False,False,Mostly Negative,21,14,3.99,3.99,0.0,True
672230,I fell from Grace,2017-12-20,True,False,False,Mostly Positive,73,56,0.79,7.99,90.0,True
674570,Bear Football,2017-07-30,True,False,False,Mostly Positive,78,57,0.99,0.99,0.0,True
678760,Simon the Sorcerer - Mucusade: 25th Anniversary Edition,2018-04-03,True,False,False,Mixed,68,44,8.99,8.99,0.0,True
713800,Infinite Gateway,2021-01-03,True,False,False,Mixed,66,24,1.99,1.99,0.0,True
732470,Battleship Lonewolf,2017-11-23,True,False,False,Mixed,64,25,7.99,7.99,0.0,True
743350,Slay.one,2018-04-16,True,True,True,Mixed,65,26,9.99,9.99,0.0,True
749010,Yatzy,2017-11-21,True,True,True,Mixed,65,26,4.99,4.99,0.0,True
750070,Motorbike Garage Mechanic Simulator,2018-03-14,True,False,False,Mostly Negative,31,41,19.99,19.99,0.0,True
789670,UNHALLOWED: THE CABIN,2018-08-24,True,False,False,Mixed,58,17,0.0,0.0,0.0,True
